simulation,G1,G2,correlation,distance
6,0.5000,15.0000,0.271771,0.249132
6,0.5000,20.0000,0.316239,0.244810
6,0.5000,25.0000,0.186059,0.281459
6,0.5000,30.0000,0.198457,0.291781
6,0.6000,0.1000,0.205616,0.251792
6,0.6000,0.2000,0.185984,0.229592
6,0.6000,0.3000,0.217570,0.247327
6,0.6000,0.4000,0.184353,0.237146
6,0.6000,0.5000,0.237602,0.239517
6,0.6000,0.6000,0.235959,0.219171
6,0.6000,0.7000,0.254414,0.228351
6,0.6000,0.8000,0.236550,0.237013
6,0.6000,0.9000,0.356500,0.226792
6,0.6000,1.0000,0.350860,0.219407
6,0.6000,2.0000,0.363069,0.232914
6,0.6000,3.0000,0.259422,0.230880
6,0.6000,4.0000,0.347132,0.233134
6,0.6000,5.0000,0.333695,0.243739
6,0.6000,10.0000,0.330544,0.252832
6,0.6000,15.0000,0.241122,0.262482
6,0.6000,20.0000,0.289494,0.261495
6,0.6000,25.0000,0.301256,0.247639
6,0.6000,30.0000,0.256293,0.265973
6,0.7000,0.1000,0.202091,0.251134
6,0.7000,0.2000,0.241162,0.239240
6,0.7000,0.3000,0.250866,0.239878
6,0.7000,0.4000,0.257724,0.231325
6,0.7000,0.5000,0.215848,0.222632
6,0.7000,0.6000,0.279865,0.222641
6,0.7000,0.7000,0.253390,0.220782
6,0.7000,0.8000,0.211729,0.242721
6,0.7000,0.9000,0.312765,0.221529
6,0.7000,1.0000,0.306305,0.235186
6,0.7000,2.0000,0.277025,0.259061
6,0.7000,3.0000,0.351501,0.230773
6,0.7000,4.0000,0.353427,0.235790
6,0.7000,5.0000,0.342435,0.225580
6,0.7000,10.0000,0.370272,0.247475
6,0.7000,15.0000,0.367938,0.240682
6,0.7000,20.0000,0.253596,0.282401
6,0.7000,25.0000,0.297722,0.260168
6,0.7000,30.0000,0.327055,0.245079
6,0.8000,0.1000,0.244716,0.232619
6,0.8000,0.2000,0.241292,0.243211
6,0.8000,0.3000,0.241023,0.238446
6,0.8000,0.4000,0.276314,0.242838
6,0.8000,0.5000,0.240964,0.220571
6,0.8000,0.6000,0.302961,0.241510
6,0.8000,0.7000,0.291240,0.220137
6,0.8000,0.8000,0.269078,0.227665
6,0.8000,0.9000,0.243257,0.246614
6,0.8000,1.0000,0.378027,0.233833
6,0.8000,2.0000,0.365453,0.231169
6,0.8000,3.0000,0.332573,0.250142
6,0.8000,4.0000,0.324030,0.228878
6,0.8000,5.0000,0.381588,0.250494
6,0.8000,10.0000,0.335382,0.244337
6,0.8000,15.0000,0.244725,0.279285
6,0.8000,20.0000,0.303602,0.246844
6,0.8000,25.0000,0.320535,0.251453
6,0.8000,30.0000,0.109833,0.374113
6,0.9000,0.1000,0.229769,0.241844
6,0.9000,0.2000,0.240898,0.224402
6,0.9000,0.3000,0.226675,0.239515
6,0.9000,0.4000,0.246434,0.232633
6,0.9000,0.5000,0.247620,0.243201
6,0.9000,0.6000,0.288438,0.241342
6,0.9000,0.7000,0.268203,0.241972
6,0.9000,0.8000,0.274601,0.247471
6,0.9000,0.9000,0.233740,0.243892
6,0.9000,1.0000,0.260984,0.242740
6,0.9000,2.0000,0.294739,0.226494
6,0.9000,3.0000,0.332023,0.233487
6,0.9000,4.0000,0.364408,0.231990
6,0.9000,5.0000,0.292069,0.259846
6,0.9000,10.0000,0.341637,0.249050
6,0.9000,15.0000,0.385915,0.231796
6,0.9000,20.0000,0.267996,0.260903
6,0.9000,25.0000,0.367300,0.241148
6,0.9000,30.0000,0.294569,0.255228
6,1.0000,0.1000,0.217301,0.243902
6,1.0000,0.2000,0.246285,0.250641
6,1.0000,0.3000,0.244600,0.229704
6,1.0000,0.4000,0.193160,0.248727
6,1.0000,0.5000,0.245604,0.244826
6,1.0000,0.6000,0.262859,0.243049
6,1.0000,0.7000,0.294364,0.218361
6,1.0000,0.8000,0.292464,0.237952
6,1.0000,0.9000,0.278996,0.241678
6,1.0000,1.0000,0.337688,0.241897
6,1.0000,2.0000,0.303652,0.248441
6,1.0000,3.0000,0.273287,0.248820
6,1.0000,4.0000,0.358123,0.232269
6,1.0000,5.0000,0.366869,0.240661
6,1.0000,10.0000,0.331301,0.249057
6,1.0000,15.0000,0.382351,0.241920
6,1.0000,20.0000,0.209724,0.285942
6,1.0000,25.0000,0.297520,0.264284
6,1.0000,30.0000,0.373312,0.241358
6,2.0000,0.1000,0.191530,0.251567
6,2.0000,0.2000,0.209425,0.262339
6,2.0000,0.3000,0.184120,0.256639
6,2.0000,0.4000,0.203721,0.243202
6,2.0000,0.5000,0.227743,0.239847
6,2.0000,0.6000,0.177295,0.252372
6,2.0000,0.7000,0.182216,0.221824
6,2.0000,0.8000,0.301820,0.227002
6,2.0000,0.9000,0.190704,0.226586
6,2.0000,1.0000,0.216053,0.231513
6,2.0000,2.0000,0.222793,0.258422
6,2.0000,3.0000,0.237879,0.265312
6,2.0000,4.0000,0.176211,0.291531
6,2.0000,5.0000,0.304910,0.275895
6,2.0000,10.0000,0.303368,0.247496
6,2.0000,15.0000,0.303480,0.251041
6,2.0000,20.0000,0.313650,0.261219
6,2.0000,25.0000,0.281678,0.254145
6,2.0000,30.0000,0.263293,0.269620
6,3.0000,0.1000,0.136628,0.325216
6,3.0000,0.2000,0.131539,0.336890
6,3.0000,0.3000,0.114346,0.396703
6,3.0000,0.4000,0.181287,0.291098
6,3.0000,0.5000,0.109171,0.328239
6,3.0000,0.6000,0.095494,0.348830
6,3.0000,0.7000,0.148851,0.312528
6,3.0000,0.8000,0.125246,0.304942
6,3.0000,0.9000,0.171832,0.294905
6,3.0000,1.0000,0.223000,0.307186
6,3.0000,2.0000,0.226150,0.258135
6,3.0000,3.0000,0.229689,0.250937
6,3.0000,4.0000,0.136695,0.343373
6,3.0000,5.0000,0.108049,0.439035
6,3.0000,10.0000,0.145458,0.356790
6,3.0000,15.0000,0.242338,0.273030
6,3.0000,20.0000,0.313596,0.270793
6,3.0000,25.0000,0.284774,0.291575
6,3.0000,30.0000,0.284604,0.285908
6,4.0000,0.1000,0.106991,0.407971
6,4.0000,0.2000,0.112316,0.404278
6,4.0000,0.3000,0.116316,0.393135
6,4.0000,0.4000,0.128403,0.380411
6,4.0000,0.5000,0.143321,0.391445
6,4.0000,0.6000,0.123241,0.354747
6,4.0000,0.7000,0.128712,0.361994
6,4.0000,0.8000,0.169246,0.342882
6,4.0000,0.9000,0.150852,0.362384
6,4.0000,1.0000,0.112090,0.436599
6,4.0000,2.0000,0.098224,0.415525
6,4.0000,3.0000,0.107733,0.342417
6,4.0000,4.0000,0.088107,0.550962
6,4.0000,5.0000,0.093540,0.461985
6,4.0000,10.0000,0.148299,0.386416
6,4.0000,15.0000,0.222995,0.294172
6,4.0000,20.0000,0.124374,0.417091
6,4.0000,25.0000,0.168872,0.358279
6,4.0000,30.0000,0.166062,0.356870
6,5.0000,0.1000,0.098419,0.368904
6,5.0000,0.2000,0.152653,0.327494
6,5.0000,0.3000,0.107971,0.408264
6,5.0000,0.4000,0.127432,0.354472
6,5.0000,0.5000,0.098741,0.418744
6,5.0000,0.6000,0.103427,0.427259
6,5.0000,0.7000,0.173445,0.395128
6,5.0000,0.8000,0.178090,0.330035
6,5.0000,0.9000,0.164107,0.316423
6,5.0000,1.0000,0.161752,0.334465
6,5.0000,2.0000,0.120942,0.442997
6,5.0000,3.0000,0.041037,0.530106
6,5.0000,4.0000,0.045346,0.519990
6,5.0000,5.0000,0.169551,0.495534
6,5.0000,10.0000,0.101702,0.469932
6,5.0000,15.0000,0.127012,0.411752
6,5.0000,20.0000,0.093718,0.436530
6,5.0000,25.0000,0.179800,0.334134
6,5.0000,30.0000,0.196959,0.322885
6,10.0000,0.1000,0.159342,0.356231
6,10.0000,0.2000,0.123202,0.394911
6,10.0000,0.3000,0.136735,0.454984
6,10.0000,0.4000,0.148359,0.347576
6,10.0000,0.5000,0.098055,0.430702
6,10.0000,0.6000,0.116701,0.420682
6,10.0000,0.7000,0.159575,0.342223
6,10.0000,0.8000,0.134010,0.429163
6,10.0000,0.9000,0.124327,0.384863
6,10.0000,1.0000,0.109956,0.414914
6,10.0000,2.0000,0.088903,0.403419
6,10.0000,3.0000,0.059041,0.450923
6,10.0000,4.0000,0.073968,0.480616
6,10.0000,5.0000,0.096176,0.438570
6,10.0000,10.0000,0.115024,0.481156
6,10.0000,15.0000,0.041767,0.533550
6,10.0000,20.0000,0.066375,0.554003
6,10.0000,25.0000,0.020126,0.591246
6,10.0000,30.0000,0.030701,0.569405
6,15.0000,0.1000,0.085305,0.563124
6,15.0000,0.2000,0.086751,0.554180
6,15.0000,0.3000,0.073747,0.532477
6,15.0000,0.4000,0.095445,0.506912
6,15.0000,0.5000,0.089178,0.537798
6,15.0000,0.6000,0.098190,0.514957
6,15.0000,0.7000,0.068901,0.481304
6,15.0000,0.8000,0.120810,0.468955
6,15.0000,0.9000,0.107555,0.594154
6,15.0000,1.0000,0.107788,0.466611
6,15.0000,2.0000,0.089760,0.627798
6,15.0000,3.0000,-0.011497,0.742853
6,15.0000,4.0000,-0.029034,0.713120
6,15.0000,5.0000,0.086405,0.670021
6,15.0000,10.0000,0.022583,0.736103
6,15.0000,15.0000,-0.002577,0.674914
6,15.0000,20.0000,0.044850,0.684345
6,15.0000,25.0000,0.112080,0.591001
6,15.0000,30.0000,-0.032623,0.757684
6,20.0000,0.1000,0.076501,0.558614
6,20.0000,0.2000,0.078196,0.562322
6,20.0000,0.3000,0.075426,0.554752
6,20.0000,0.4000,0.067557,0.542257
6,20.0000,0.5000,0.078068,0.538924
6,20.0000,0.6000,0.079370,0.563980
6,20.0000,0.7000,0.074895,0.548074
6,20.0000,0.8000,0.076953,0.545912
6,20.0000,0.9000,0.042330,0.569766
6,20.0000,1.0000,0.008795,0.756927
6,20.0000,2.0000,0.121613,0.734028
6,20.0000,3.0000,0.042334,0.789229
6,20.0000,4.0000,-0.070420,0.753338
6,20.0000,5.0000,0.114262,0.785395
6,20.0000,10.0000,-0.037916,0.707495
6,20.0000,15.0000,-0.056043,0.756021
6,20.0000,20.0000,-0.037370,0.786878
6,20.0000,25.0000,-0.008508,0.786979
6,20.0000,30.0000,-0.049728,0.768104
6,25.0000,0.1000,0.074475,0.550130
6,25.0000,0.2000,0.076385,0.551329
6,25.0000,0.3000,0.061785,0.526892
6,25.0000,0.4000,0.079394,0.528794
6,25.0000,0.5000,0.076152,0.546813
6,25.0000,0.6000,0.077188,0.531628
6,25.0000,0.7000,0.077196,0.578107
6,25.0000,0.8000,0.076035,0.542666
6,25.0000,0.9000,0.079906,0.584309
6,25.0000,1.0000,0.066538,0.551430
6,25.0000,2.0000,0.083790,0.520777
6,25.0000,3.0000,-0.051405,0.713317
6,25.0000,4.0000,-0.027772,0.728223
6,25.0000,5.0000,-0.014339,0.754805
6,25.0000,10.0000,-0.068244,0.759580
6,25.0000,15.0000,-0.027853,0.741340
6,25.0000,20.0000,-0.040112,0.600364
6,25.0000,25.0000,-0.029642,0.729680
6,25.0000,30.0000,0.028163,0.793642
6,30.0000,0.1000,0.077904,0.575190
6,30.0000,0.2000,0.075504,0.526141
6,30.0000,0.3000,0.074755,0.553797
6,30.0000,0.4000,0.072588,0.551435
6,30.0000,0.5000,0.073176,0.554784
6,30.0000,0.6000,0.076465,0.562087
6,30.0000,0.7000,0.079793,0.552149
6,30.0000,0.8000,0.075060,0.565394
6,30.0000,0.9000,0.074843,0.569034
6,30.0000,1.0000,0.073121,0.558984
6,30.0000,2.0000,0.016592,0.755363
6,30.0000,3.0000,0.093410,0.575405
6,30.0000,4.0000,0.002922,0.746293
6,30.0000,5.0000,-0.027916,0.787673
6,30.0000,10.0000,-0.048514,0.782460
6,30.0000,15.0000,-0.030832,0.776925
6,30.0000,20.0000,-0.038096,0.752956
6,30.0000,25.0000,-0.026516,0.716297
6,30.0000,30.0000,-0.049298,0.765632
7,0.1000,0.1000,0.020252,0.273295
7,0.1000,0.2000,0.040587,0.272720
7,0.1000,0.3000,0.063838,0.270590
7,0.1000,0.4000,0.083126,0.270727
7,0.1000,0.5000,0.123951,0.267526
7,0.1000,0.6000,0.134327,0.266056
7,0.1000,0.7000,0.187932,0.264268
7,0.1000,0.8000,0.197579,0.261101
7,0.1000,0.9000,0.167089,0.262971
7,0.1000,1.0000,0.196006,0.260984
7,0.1000,2.0000,0.246256,0.255052
7,0.1000,3.0000,0.192318,0.257708
7,0.1000,4.0000,0.283512,0.247368
7,0.1000,5.0000,0.315757,0.260884
7,0.1000,10.0000,0.289517,0.270051
7,0.1000,15.0000,0.318886,0.246204
7,0.1000,20.0000,0.260862,0.275787
7,0.1000,25.0000,0.285526,0.270220
7,0.1000,30.0000,0.147050,0.315794
7,0.2000,0.1000,0.075421,0.269256
7,0.2000,0.2000,0.077190,0.269852
7,0.2000,0.3000,0.109929,0.267523
7,0.2000,0.4000,0.150249,0.264538
7,0.2000,0.5000,0.112115,0.264487
7,0.2000,0.6000,0.209054,0.257014
7,0.2000,0.7000,0.182961,0.260855
7,0.2000,0.8000,0.214913,0.261085
7,0.2000,0.9000,0.209761,0.256121
7,0.2000,1.0000,0.168111,0.257815
7,0.2000,2.0000,0.275154,0.252446
7,0.2000,3.0000,0.324365,0.245941
7,0.2000,4.0000,0.281438,0.257541
7,0.2000,5.0000,0.351516,0.258403
7,0.2000,10.0000,0.331813,0.259977
7,0.2000,15.0000,0.266901,0.263116
7,0.2000,20.0000,0.221972,0.271380
7,0.2000,25.0000,0.217221,0.274622
7,0.2000,30.0000,0.159367,0.297695
7,0.3000,0.1000,0.109021,0.267251
7,0.3000,0.2000,0.126141,0.263413
7,0.3000,0.3000,0.157392,0.260313
7,0.3000,0.4000,0.168968,0.262431
7,0.3000,0.5000,0.211385,0.246417
7,0.3000,0.6000,0.241192,0.251848
7,0.3000,0.7000,0.165997,0.251333
7,0.3000,0.8000,0.230613,0.247589
7,0.3000,0.9000,0.251977,0.253158
7,0.3000,1.0000,0.245284,0.246948
7,0.3000,2.0000,0.342852,0.250478
7,0.3000,3.0000,0.346504,0.242856
7,0.3000,4.0000,0.301509,0.247816
7,0.3000,5.0000,0.312609,0.260001
7,0.3000,10.0000,0.320893,0.256941
7,0.3000,15.0000,0.289816,0.256692
7,0.3000,20.0000,0.241774,0.274365
7,0.3000,25.0000,0.303509,0.260381
7,0.3000,30.0000,0.287399,0.254969
7,0.4000,0.1000,0.172971,0.255001
7,0.4000,0.2000,0.207946,0.251569
7,0.4000,0.3000,0.173066,0.254314
7,0.4000,0.4000,0.212167,0.246091
7,0.4000,0.5000,0.137032,0.257643
7,0.4000,0.6000,0.215400,0.245676
7,0.4000,0.7000,0.201044,0.244570
7,0.4000,0.8000,0.305265,0.245638
7,0.4000,0.9000,0.214379,0.246943
7,0.4000,1.0000,0.265614,0.245672
7,0.4000,2.0000,0.347085,0.247757
7,0.4000,3.0000,0.317931,0.243789
7,0.4000,4.0000,0.340367,0.251994
7,0.4000,5.0000,0.345837,0.236755
7,0.4000,10.0000,0.317074,0.251041
7,0.4000,15.0000,0.281582,0.242759
7,0.4000,20.0000,0.275046,0.279412
7,0.4000,25.0000,0.283054,0.250229
7,0.4000,30.0000,0.308892,0.250778
7,0.5000,0.1000,0.212760,0.249206
7,0.5000,0.2000,0.167081,0.252283
7,0.5000,0.3000,0.179704,0.244041
7,0.5000,0.4000,0.210057,0.239856
7,0.5000,0.5000,0.318103,0.232445
7,0.5000,0.6000,0.265862,0.237785
7,0.5000,0.7000,0.311137,0.229742
7,0.5000,0.8000,0.203614,0.238191
7,0.5000,0.9000,0.240964,0.240508
7,0.5000,1.0000,0.260649,0.241538
7,0.5000,2.0000,0.269304,0.242119
7,0.5000,3.0000,0.315494,0.247489
7,0.5000,4.0000,0.306188,0.226911
7,0.5000,5.0000,0.283106,0.249779
7,0.5000,10.0000,0.294100,0.268640
7,0.5000,15.0000,0.281448,0.259800
7,0.5000,20.0000,0.256720,0.285375
7,0.5000,25.0000,0.348395,0.244746
7,0.5000,30.0000,0.314461,0.250333
7,0.6000,0.1000,0.190929,0.249576
7,0.6000,0.2000,0.299598,0.233116
7,0.6000,0.3000,0.241714,0.224875
7,0.6000,0.4000,0.258472,0.234925
7,0.6000,0.5000,0.242633,0.217630
7,0.6000,0.6000,0.233846,0.230758
7,0.6000,0.7000,0.250976,0.238462
7,0.6000,0.8000,0.286012,0.225112
7,0.6000,0.9000,0.368912,0.227045
7,0.6000,1.0000,0.282082,0.217120
7,0.6000,2.0000,0.331562,0.234169
7,0.6000,3.0000,0.326797,0.251247
7,0.6000,4.0000,0.308949,0.249426
7,0.6000,5.0000,0.309068,0.248987
7,0.6000,10.0000,0.279898,0.270160
7,0.6000,15.0000,0.382352,0.236842
7,0.6000,20.0000,0.260912,0.252036
7,0.6000,25.0000,0.296984,0.255726
7,0.6000,30.0000,0.214332,0.276592
7,0.7000,0.1000,0.228332,0.247238
7,0.7000,0.2000,0.179486,0.226188
7,0.7000,0.3000,0.277424,0.234606
7,0.7000,0.4000,0.326031,0.227158
7,0.7000,0.5000,0.258402,0.225713
7,0.7000,0.6000,0.196453,0.237451
7,0.7000,0.7000,0.277711,0.226740
7,0.7000,0.8000,0.311601,0.221964
7,0.7000,0.9000,0.195802,0.251803
7,0.7000,1.0000,0.317791,0.244593
7,0.7000,2.0000,0.328484,0.232064
7,0.7000,3.0000,0.346009,0.228788
7,0.7000,4.0000,0.301492,0.245200
7,0.7000,5.0000,0.351264,0.237952
7,0.7000,10.0000,0.284610,0.291575
7,0.7000,15.0000,0.249028,0.242394
7,0.7000,20.0000,0.262847,0.259360
7,0.7000,25.0000,0.195410,0.282360
7,0.7000,30.0000,0.358656,0.251641
7,0.8000,0.1000,0.250377,0.237205
7,0.8000,0.2000,0.249896,0.235146
7,0.8000,0.3000,0.247353,0.232486
7,0.8000,0.4000,0.268126,0.235195
7,0.8000,0.5000,0.213984,0.246718
7,0.8000,0.6000,0.283759,0.230682
7,0.8000,0.7000,0.284100,0.236825
7,0.8000,0.8000,0.277349,0.234081
7,0.8000,0.9000,0.265767,0.233025
7,0.8000,1.0000,0.320634,0.226791
7,0.8000,2.0000,0.286975,0.243094
7,0.8000,3.0000,0.300633,0.240962
7,0.8000,4.0000,0.387110,0.241319
7,0.8000,5.0000,0.394212,0.222671
7,0.8000,10.0000,0.388335,0.253667
7,0.8000,15.0000,0.322034,0.231972
7,0.8000,20.0000,0.260683,0.266662
7,0.8000,25.0000,0.281812,0.268147
7,0.8000,30.0000,0.327423,0.252960
7,0.9000,0.1000,0.181861,0.240399
7,0.9000,0.2000,0.280485,0.225723
7,0.9000,0.3000,0.178375,0.243856
7,0.9000,0.4000,0.236097,0.236710
7,0.9000,0.5000,0.248728,0.242307
7,0.9000,0.6000,0.307992,0.245532
7,0.9000,0.7000,0.258760,0.236524
7,0.9000,0.8000,0.294427,0.232972
7,0.9000,0.9000,0.243118,0.243709
7,0.9000,1.0000,0.358257,0.228610
7,0.9000,2.0000,0.308673,0.243067
7,0.9000,3.0000,0.291802,0.217539
7,0.9000,4.0000,0.246105,0.235559
7,0.9000,5.0000,0.370230,0.240526
7,0.9000,10.0000,0.369197,0.226931
7,0.9000,15.0000,0.325118,0.249866
7,0.9000,20.0000,0.289272,0.252145
7,0.9000,25.0000,0.331932,0.260119
7,0.9000,30.0000,0.222289,0.295381
7,1.0000,0.1000,0.247969,0.249482
7,1.0000,0.2000,0.230157,0.232252
7,1.0000,0.3000,0.270578,0.251807
7,1.0000,0.4000,0.251310,0.250337
7,1.0000,0.5000,0.263739,0.258883
7,1.0000,0.6000,0.272350,0.228728
7,1.0000,0.7000,0.222735,0.251119
7,1.0000,0.8000,0.276212,0.228568
7,1.0000,0.9000,0.281763,0.230078
7,1.0000,1.0000,0.292959,0.250279
7,1.0000,2.0000,0.374088,0.237746
7,1.0000,3.0000,0.305423,0.249536
7,1.0000,4.0000,0.257063,0.233785
7,1.0000,5.0000,0.294797,0.260880
7,1.0000,10.0000,0.393917,0.240669
7,1.0000,15.0000,0.396781,0.243114
7,1.0000,20.0000,0.308370,0.236272
7,1.0000,25.0000,0.189678,0.281503
7,1.0000,30.0000,0.287863,0.265694
7,2.0000,0.1000,0.209534,0.264409
7,2.0000,0.2000,0.199854,0.245126
7,2.0000,0.3000,0.156991,0.270540
7,2.0000,0.4000,0.225686,0.227254
7,2.0000,0.5000,0.142460,0.262891
7,2.0000,0.6000,0.213569,0.235172
7,2.0000,0.7000,0.271011,0.227698
7,2.0000,0.8000,0.155266,0.252570
7,2.0000,0.9000,0.157760,0.268821
7,2.0000,1.0000,0.271678,0.234164
7,2.0000,2.0000,0.223531,0.259775
7,2.0000,3.0000,0.086887,0.316915
7,2.0000,4.0000,0.221626,0.294735
7,2.0000,5.0000,0.218339,0.272352
7,2.0000,10.0000,0.268120,0.274041
7,2.0000,15.0000,0.323183,0.273849
7,2.0000,20.0000,0.287826,0.246635
7,2.0000,25.0000,0.256553,0.271095
7,2.0000,30.0000,0.302163,0.263070
7,3.0000,0.1000,0.117521,0.312866
7,3.0000,0.2000,0.087788,0.390533
7,3.0000,0.3000,0.128240,0.367203
7,3.0000,0.4000,0.120207,0.334287
7,3.0000,0.5000,0.143718,0.363732
7,3.0000,0.6000,0.164617,0.283536
7,3.0000,0.7000,0.161087,0.285405
7,3.0000,0.8000,0.191365,0.255715
7,3.0000,0.9000,0.167876,0.298117
7,3.0000,1.0000,0.089851,0.416010
7,3.0000,2.0000,0.222335,0.291438
7,3.0000,3.0000,0.095648,0.360838
7,3.0000,4.0000,0.198392,0.288662
7,3.0000,5.0000,0.088088,0.363111
7,3.0000,10.0000,0.285308,0.268133
7,3.0000,15.0000,0.322239,0.271116
7,3.0000,20.0000,0.222223,0.306972
7,3.0000,25.0000,0.243429,0.348382
7,3.0000,30.0000,0.282908,0.292788
7,4.0000,0.1000,0.107941,0.438592
7,4.0000,0.2000,0.125737,0.371303
7,4.0000,0.3000,0.090682,0.397005
7,4.0000,0.4000,0.140340,0.312312
7,4.0000,0.5000,0.148383,0.359464
7,4.0000,0.6000,0.164940,0.373258
7,4.0000,0.7000,0.125495,0.340196
7,4.0000,0.8000,0.098592,0.388353
7,4.0000,0.9000,0.113313,0.434381
7,4.0000,1.0000,0.120828,0.348402
7,4.0000,2.0000,0.127559,0.462187
7,4.0000,3.0000,0.155658,0.346997
7,4.0000,4.0000,0.083638,0.447867
7,4.0000,5.0000,0.096219,0.542976
7,4.0000,10.0000,0.128046,0.400057
7,4.0000,15.0000,0.214208,0.306396
7,4.0000,20.0000,0.163875,0.335955
7,4.0000,25.0000,0.238460,0.298584
7,4.0000,30.0000,0.216951,0.326998
7,5.0000,0.1000,0.111814,0.411194
7,5.0000,0.2000,0.122198,0.327041
7,5.0000,0.3000,0.115326,0.394112
7,5.0000,0.4000,0.145986,0.334178
7,5.0000,0.5000,0.124497,0.344357
7,5.0000,0.6000,0.165801,0.371253
7,5.0000,0.7000,0.136225,0.398001
7,5.0000,0.8000,0.165734,0.335564
7,5.0000,0.9000,0.196126,0.355123
7,5.0000,1.0000,0.148596,0.329235
7,5.0000,2.0000,0.103681,0.413130
7,5.0000,3.0000,0.171748,0.417228
7,5.0000,4.0000,0.140965,0.434010
7,5.0000,5.0000,0.125406,0.467252
7,5.0000,10.0000,0.125083,0.347530
7,5.0000,15.0000,0.157708,0.418746
7,5.0000,20.0000,0.135883,0.425980
7,5.0000,25.0000,0.195301,0.334638
7,5.0000,30.0000,0.267035,0.294676
7,10.0000,0.1000,0.124599,0.437342
7,10.0000,0.2000,0.122786,0.438575
7,10.0000,0.3000,0.118009,0.427346
7,10.0000,0.4000,0.117857,0.422307
7,10.0000,0.5000,0.172090,0.395389
7,10.0000,0.6000,0.143119,0.441998
7,10.0000,0.7000,0.139394,0.422302
7,10.0000,0.8000,0.132249,0.429001
7,10.0000,0.9000,0.111826,0.401900
7,10.0000,1.0000,0.106645,0.410525
7,10.0000,2.0000,0.125429,0.394401
7,10.0000,3.0000,0.090109,0.446414
7,10.0000,4.0000,0.165312,0.564547
7,10.0000,5.0000,0.084574,0.449716
7,10.0000,10.0000,0.078423,0.514746
7,10.0000,15.0000,0.085390,0.503762
7,10.0000,20.0000,0.055211,0.530573
7,10.0000,25.0000,0.030935,0.542935
7,10.0000,30.0000,0.037600,0.546115
7,15.0000,0.1000,0.089113,0.563340
7,15.0000,0.2000,0.098059,0.504350
7,15.0000,0.3000,0.075130,0.515102
7,15.0000,0.4000,0.093307,0.500718
7,15.0000,0.5000,0.086464,0.559236
7,15.0000,0.6000,0.096727,0.520386
7,15.0000,0.7000,0.098931,0.487656
7,15.0000,0.8000,0.094333,0.515738
7,15.0000,0.9000,0.110948,0.453263
7,15.0000,1.0000,0.121388,0.475622
7,15.0000,2.0000,0.167742,0.748709
7,15.0000,3.0000,0.082045,0.756724
7,15.0000,4.0000,-0.006774,0.784336
7,15.0000,5.0000,0.082981,0.709477
7,15.0000,10.0000,-0.032785,0.782493
7,15.0000,15.0000,0.055185,0.756063
7,15.0000,20.0000,0.003750,0.757412
7,15.0000,25.0000,-0.001600,0.740490
7,15.0000,30.0000,-0.082483,0.760328
7,20.0000,0.1000,0.073864,0.556333
7,20.0000,0.2000,0.070351,0.545036
7,20.0000,0.3000,0.080568,0.560906
7,20.0000,0.4000,0.081972,0.556613
7,20.0000,0.5000,0.070526,0.530371
7,20.0000,0.6000,0.075540,0.549653
7,20.0000,0.7000,0.082266,0.712292
7,20.0000,0.8000,0.083245,0.542911
7,20.0000,0.9000,0.109208,0.759923
7,20.0000,1.0000,0.018756,0.628460
7,20.0000,2.0000,-0.046459,0.662226
7,20.0000,3.0000,0.032545,0.633799
7,20.0000,4.0000,-0.026991,0.714497
7,20.0000,5.0000,-0.053063,0.749784
7,20.0000,10.0000,0.085834,0.792961
7,20.0000,15.0000,-0.010228,0.779102
7,20.0000,20.0000,0.072647,0.773595
7,20.0000,25.0000,-0.014537,0.790597
7,20.0000,30.0000,-0.070906,0.759277
7,25.0000,0.1000,0.080656,0.560847
7,25.0000,0.2000,0.072317,0.563523
7,25.0000,0.3000,0.076693,0.533250
7,25.0000,0.4000,0.076750,0.570282
7,25.0000,0.5000,0.079592,0.537079
7,25.0000,0.6000,0.079047,0.536784
7,25.0000,0.7000,0.078822,0.514584
7,25.0000,0.8000,0.079543,0.561522
7,25.0000,0.9000,0.070727,0.513607
7,25.0000,1.0000,0.080312,0.565973
7,25.0000,2.0000,0.081470,0.585668
7,25.0000,3.0000,-0.036819,0.737775
7,25.0000,4.0000,-0.056970,0.756944
7,25.0000,5.0000,-0.055098,0.765444
7,25.0000,10.0000,-0.083075,0.750731
7,25.0000,15.0000,-0.026173,0.722419
7,25.0000,20.0000,-0.055681,0.777483
7,25.0000,25.0000,-0.013078,0.784995
7,25.0000,30.0000,-0.055747,0.699818
7,30.0000,0.1000,0.072942,0.548205
7,30.0000,0.2000,0.077674,0.557632
7,30.0000,0.3000,0.075719,0.571131
7,30.0000,0.4000,0.078214,0.553483
7,30.0000,0.5000,0.078895,0.566922
7,30.0000,0.6000,0.078720,0.577944
7,30.0000,0.7000,0.067588,0.541100
7,30.0000,0.8000,0.078349,0.553387
7,30.0000,0.9000,0.082102,0.552631
7,30.0000,1.0000,0.077334,0.557090
7,30.0000,2.0000,0.080636,0.675035
7,30.0000,3.0000,0.017877,0.666512
7,30.0000,4.0000,-0.007374,0.723664
7,30.0000,5.0000,0.041156,0.637723
7,30.0000,10.0000,-0.050872,0.741884
7,30.0000,15.0000,-0.021100,0.748934
7,30.0000,20.0000,-0.065388,0.770322
7,30.0000,25.0000,-0.021967,0.723662
7,30.0000,30.0000,-0.056276,0.763023
8,0.1000,0.1000,0.040302,0.271401
8,0.1000,0.2000,0.075793,0.271461
